Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,762,Tajikistan,TJK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,46736549,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,762,Tajikistan,TJK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1301374985,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,764,Thailand,THA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,41596082905,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,764,Thailand,THA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,38541726588,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,768,Togo,TGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,73186663,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,768,Togo,TGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1886345956,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,776,Tonga,TON,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,584041,,,0
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,776,Tonga,TON,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,27942465,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,780,Trinidad and Tobago,TTO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,182331804,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,780,Trinidad and Tobago,TTO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,429891127,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,12311158312,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,28723965341,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,788,Tunisia,TUN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,198163138,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,788,Tunisia,TUN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1327986910,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,792,Turkey,TUR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,3783430252,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,792,Turkey,TUR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,18121507516,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,795,Turkmenistan,TKM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6575125628,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,795,Turkmenistan,TKM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,368116552,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,796,Turks and Caicos Isds,TCA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2689,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,796,Turks and Caicos Isds,TCA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2714649,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,798,Tuvalu,TUV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6591,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,798,Tuvalu,TUV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,18346663,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,800,Uganda,UGA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,33412539,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,800,Uganda,UGA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,777367201,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,804,Ukraine,UKR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2339641836,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,804,Ukraine,UKR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5040644515,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,807,North Macedonia,MKD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,86688785,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,807,North Macedonia,MKD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,78041448,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,818,Egypt,EGY,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1341934131,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,818,Egypt,EGY,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,9485643131,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,826,United Kingdom,GBR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,22328955902,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,826,United Kingdom,GBR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,56713517329,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,834,United Rep. of Tanzania,TZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,335859050,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,834,United Rep. of Tanzania,TZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,3119554166,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,154441855874,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,430328146524,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,854,Burkina Faso,BFA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,20436214,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,854,Burkina Faso,BFA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,183049294,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,858,Uruguay,URY,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2650217225,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,858,Uruguay,URY,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2151523503,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,860,Uzbekistan,UZB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1471448860,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,860,Uzbekistan,UZB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2749423215,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,862,Venezuela,VEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,7219922110,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,862,Venezuela,VEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1746405111,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,876,Wallis and Futuna Isds,WLF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,375,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,876,Wallis and Futuna Isds,WLF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,304338,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,882,Samoa,WSM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,526559,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,882,Samoa,WSM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,63880532,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,887,Yemen,YEM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,659962041,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,887,Yemen,YEM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1643037967,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,894,Zambia,ZMB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,,,3122754433,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,894,Zambia,ZMB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,709467936,,,4
H5,2017,2017,2017,0,0,1,Import,156,China,CHN,899,"Areas, nes",,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,379463812,,,4
H5,2017,2017,2017,0,0,2,Export,156,China,CHN,899,"Areas, nes",,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,17173336,,,0
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2134982614989,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2494230194966,,,4
H5,2018,2018,2018,0,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,146381811975,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,24108670,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,4,Afghanistan,AFG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,667867957,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,107861715,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,8,Albania,ALB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,541832246,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1178823679,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,12,Algeria,DZA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,7923382278,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,20,Andorra,AND,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,166353,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,20,Andorra,AND,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1865201,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,25652016497,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,24,Angola,AGO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2234927773,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,44553,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,28,Antigua and Barbuda,ATG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,54802511,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,382090298,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,31,Azerbaijan,AZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,516277989,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,3518060533,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,32,Argentina,ARG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,8418452732,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,105083431453,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,47547551193,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6923205552,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,40,Austria,AUT,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2842355146,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,12876510,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,44,Bahamas,BHS,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,474019150,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,150436964,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,48,Bahrain,BHR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1138819945,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,985405469,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,50,Bangladesh,BGD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,17759539782,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,313972220,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,51,Armenia,ARM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,213134241,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,52,Barbados,BRB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,21273752,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,52,Barbados,BRB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,136697795,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6987664046,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,56,Belgium,BEL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,17137810043,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,60,Bermuda,BMU,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,83979,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,60,Bermuda,BMU,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,169197977,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,64,Bhutan,BTN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,8487,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,64,Bhutan,BTN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,12836574,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,331526409,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,68,Bolivia (Plurinational State of),BOL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,836028497,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,77400748,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,70,Bosnia Herzegovina,BIH,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,109825748,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,72,Botswana,BWA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,14229756,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,72,Botswana,BWA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,281472273,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,77141725984,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,76,Brazil,BRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,33731542159,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,84,Belize,BLZ,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,255541,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,84,Belize,BLZ,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,92589797,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,90,Solomon Isds,SLB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,631846285,,,0
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,90,Solomon Isds,SLB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,118338207,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,25884,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,92,Br. Virgin Isds,VGB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,36814110,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,96,Brunei Darussalam,BRN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,247640850,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,96,Brunei Darussalam,BRN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1597616589,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,100,Bulgaria,BGR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1149082938,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,100,Bulgaria,BGR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1442480646,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4718842085,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,104,Myanmar,MMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,10567874244,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,108,Burundi,BDI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,11931415,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,108,Burundi,BDI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,36904080,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,112,Belarus,BLR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,570989321,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,112,Belarus,BLR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1145353173,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,116,Cambodia,KHM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1377337531,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,116,Cambodia,KHM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6022950063,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,120,Cameroon,CMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1095691368,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,120,Cameroon,CMR,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1706516747,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,124,Canada,CAN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,28354110457,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,124,Canada,CAN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,35532672710,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,132,Cabo Verde,CPV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,290464,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,132,Cabo Verde,CPV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,78050126,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,136,Cayman Isds,CYM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,121274,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,136,Cayman Isds,CYM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,101195538,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,140,Central African Rep.,CAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,54109277,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,140,Central African Rep.,CAF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,18782986,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,144,Sri Lanka,LKA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,340882256,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,144,Sri Lanka,LKA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4266679878,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,148,Chad,TCD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,93922218,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,148,Chad,TCD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,185528743,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,152,Chile,CHL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,26999813787,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,152,Chile,CHL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,15916332377,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,146381811975,,,4
H5,2018,2018,2018,0,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,146381811975,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,170,Colombia,COL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5902312453,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,170,Colombia,COL,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,8740281840,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,174,Comoros,COM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,27965,,,0
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,174,Comoros,COM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,79198900,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,178,Congo,COG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6702542008,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,178,Congo,COG,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,444877772,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,180,Dem. Rep. of the Congo,COD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5682944652,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,180,Dem. Rep. of the Congo,COD,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1772661732,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,184,Cook Isds,COK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2502171,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,184,Cook Isds,COK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5091367,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,188,Costa Rica,CRI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,776350708,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,188,Costa Rica,CRI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1664264614,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,191,Croatia,HRV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,212017381,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,191,Croatia,HRV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1329773380,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,479985135,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1075789807,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,53967614,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,736854835,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4406185938,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,11912529366,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,48324485,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2150684993,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4388543178,,,4
H5,2018,2018,2018,0,0,2,Export,156,China,CHN,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,7298392207,,,4
H5,2018,2018,2018,0,0,1,Import,156,China,CHN,212,Dominica,DMA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,119207,,,4
